Date,Temperature (C),Precip Type,Humidity,Wind Speed (km/h),Pressure (millibars),Summary,Ordinal
2007-02-09,8.6333333333,0,0.96,21.8477,1021.23,18,732716
2007-02-10,5.1166666667,1,0.83,37.2715,1021.67,18,732717
2007-02-11,4.9777777778,1,0.92,31.8458,1018.59,18,732718
2007-02-12,4.8166666667,0,0.96,33.7456,1014.2,17,732719
2007-02-13,10.0222222222,0,0.96,22.218,1014.73,17,732720
2007-02-14,10.0388888889,1,1,32.5703,1027.31,18,732721
2007-02-15,8.8666666667,1,0.99,46.8349,1024.23,18,732722
2007-02-16,7.2444444444,1,0.92,22.8781,1025.37,18,732723
2007-02-17,8.9833333333,1,0.91,22.1053,1021.71,18,732724
2007-02-18,11.0833333333,1,0.92,14.9247,1008.58,18,732725
2007-02-19,9.2444444444,0,1,14.3129,1007.57,18,732726
2007-02-20,10.1111111111,1,1,13.8621,1033.81,18,732727
2007-02-21,7.7555555556,0,0.99,23.8119,1028.32,17,732728
2007-02-22,15.7388888889,0,1,17.0177,1027.72,18,732729
2007-02-23,12.8944444444,0,0.99,20.2699,1025.47,18,732730
2007-02-24,12.1722222222,0,0.95,44.6292,1025.63,18,732731
2007-02-25,13.4111111111,0,0.91,21.252,1029.95,18,732732
2007-02-26,14.9777777778,0,0.93,24.1178,1033.59,17,732733
2007-02-27,11.1555555556,1,0.96,19.5454,1034.24,18,732734
2007-02-28,8.0722222222,1,0.96,14.4578,1028.98,18,732735
2007-03-01,15.0222222222,0,1,20.5758,1024.21,18,732736
2007-03-02,17.2888888889,0,0.89,28.8834,1023.75,18,732737
2007-03-03,20.0222222222,0,0.86,14.7315,1014.63,18,732738
2007-03-04,16.2666666667,0,0.91,20.0928,1020.5,24,732739
2007-03-05,22.8611111111,0,0.96,12.0589,1019.12,18,732740
2007-03-06,27.9166666667,0,0.9,17.0982,1017.91,18,732741
2007-03-07,28.7111111111,0,0.82,15.8424,1014.38,18,732742
2007-03-08,28.55,0,0.88,23.3128,1014.38,18,732743
2007-03-09,28.0666666667,0,0.87,27.3056,1020.11,17,732744
2007-03-10,15.0166666667,0,0.95,21.9604,1024.41,17,732745
2007-03-11,12.8944444444,0,0.95,26.243,1025.4,18,732746
2007-03-12,12.8944444444,0,0.82,22.6849,1023.85,18,732747
2007-03-13,13.9111111111,0,0.82,31.7653,1023.22,18,732748
2007-03-14,12.65,0,0.95,32.6669,1021.93,13,732749
2007-03-15,12.1111111111,0,0.96,31.2501,1020,18,732750
2007-03-16,13.9611111111,0,0.91,17.5973,1022.13,18,732751
2007-03-17,16.2055555556,0,0.96,44.1623,1023.62,18,732752
2007-03-18,11.0888888889,1,0.99,32.9889,1027.55,18,732753
2007-03-19,14.9777777778,1,0.91,20.0445,1028.6,18,732754
2007-03-20,15.9944444444,0,0.79,27.7403,1020.13,18,732755
2007-03-21,12.65,0,0.92,14.0231,1024.83,18,732756
2007-03-22,17.4166666667,0,0.95,20.3343,1023.68,18,732757
2007-03-23,22.3222222222,0,0.9,20.5275,1019.16,17,732758
2007-03-24,27.4055555556,0,0.86,25.3575,1017.3,18,732759
2007-03-25,22.1777777778,0,0.83,16.9855,1015.54,18,732760
2007-03-26,27.3777777778,0,0.89,14.0231,1018.75,18,732761
2007-03-27,28.2555555556,0,0.71,20.8334,1015.42,18,732762
2007-03-28,29.1444444444,0,0.84,45.3859,1011.8,18,732763
2007-03-29,19.8944444444,0,0.9,20.0123,1014.48,18,732764
2007-03-30,15.4555555556,0,0.83,25.0194,1012.39,18,732765
2007-03-31,18.0611111111,0,0.91,17.4846,1020.85,18,732766
2007-04-01,17.9333333333,0,0.76,24.6974,1026.4,18,732767
2007-04-02,15.9333333333,0,0.83,25.8888,1018.66,18,732768
2007-04-03,32.6611111111,0,0.76,13.4757,1014.04,18,732769
2007-04-04,34.2166666667,0,0.82,25.3736,1015.91,18,732770
2007-04-05,28.8444444444,0,0.83,15.9068,1016.61,18,732771
2007-04-06,30.0222222222,0,0.79,14.4739,1018.03,18,732772
2007-04-07,28.9611111111,0,0.74,16.5025,1017.8,18,732773
2007-04-08,31.7222222222,0,0.87,22.5078,1008.41,18,732774
2007-04-09,31.9,0,0.91,24.9067,1026.24,18,732775
2007-04-10,21.2444444444,0,0.75,12.88,1027.36,18,732776
2007-04-11,22.8222222222,0,0.77,20.93,1021.43,18,732777
2007-04-12,17.8666666667,0,0.93,22.3146,1020.72,18,732778
2007-04-13,22.3388888889,0,0.9,21.9121,1024.29,18,732779
2007-04-14,22.8277777778,0,0.93,10.7387,1025.85,7,732780
2007-04-15,24.1055555556,0,0.75,17.5329,1022.7,18,732781
2007-04-16,25.0944444444,0,0.82,26.7582,1021.06,18,732782
2007-04-17,17.3388888889,0,0.91,14.9891,1017.8,18,732783
2007-04-18,19.0722222222,0,0.73,18.9175,1014.72,18,732784
2007-04-19,17.3333333333,0,0.82,29.463,1016.21,18,732785
2007-04-20,17.9611111111,0,0.85,22.5883,1019.57,18,732786
2007-04-21,17.3111111111,0,0.88,24.7618,1020.76,18,732787
2007-04-22,17.15,0,0.76,20.8495,1021.99,18,732788
2007-04-23,19.4888888889,0,0.85,13.685,1021,18,732789
2007-04-24,27.15,0,0.77,19.0141,1017.53,18,732790
2007-04-25,29.9055555556,0,0.81,24.0695,1008.27,18,732791
2007-04-26,26.6833333333,0,0.86,20.6724,1008.16,18,732792
2007-04-27,23.7833333333,0,0.88,20.9944,1009.01,18,732793
2007-04-28,28.7944444444,0,0.84,28.1267,1011.94,18,732794
2007-04-29,30.9944444444,0,0.82,19.9962,1013.12,18,732795
2007-04-30,33.8888888889,0,0.77,17.5973,1013.36,18,732796
2007-05-01,27.7611111111,0,0.96,27.7081,1013.57,18,732797
2007-05-02,22.25,0,0.96,15.3755,1023.44,18,732798
2007-05-03,7.2222222222,0,0.92,21.8477,1029.58,18,732799
2007-05-04,12.3888888889,1,0.96,17.2109,1029.7,17,732800
2007-05-05,6.0277777778,1,1,19.8513,1028.03,18,732801
2007-05-06,8.8666666667,1,0.99,15.5043,1023.19,18,732802
2007-05-07,11.2277777778,0,0.89,14.007,1020.63,18,732803
2007-05-08,12.2666666667,0,0.94,15.0052,1021.76,18,732804
2007-05-09,18.3111111111,0,0.96,11.27,1022.18,18,732805
2007-05-10,29.05,0,0.93,15.5043,1010.96,18,732806
2007-05-11,27.9166666667,0,0.88,15.1501,1005.89,18,732807
2007-05-12,27.8,0,0.9,27.37,1002.21,18,732808
2007-05-13,22.8944444444,0,0.89,20.2216,1005.44,18,732809
2007-05-14,21.0333333333,0,0.88,16.0678,1018.63,18,732810
2007-05-15,19.9833333333,0,0.92,17.5329,1013.91,24,732811
2007-05-16,20.9888888889,0,0.9,13.7333,1014.96,18,732812
2007-05-17,20.1666666667,0,0.89,22.6044,1014.2,18,732813
2007-05-18,25.8722222222,0,0.9,20.2216,1009.99,17,732814
2007-05-19,17.9888888889,0,0.96,15.9873,1011.8,18,732815
2007-05-20,22.3555555556,0,0.88,21.9121,1013.74,18,732816
2007-05-21,17.8444444444,0,0.87,21.1554,1016.83,18,732817
2007-05-22,11.4388888889,0,0.89,34.6311,1029.55,18,732818
2007-05-23,7.8444444444,0,0.85,42.5523,1012,18,732819
2007-05-24,7.2444444444,0,0.77,35.1624,1011.78,18,732820
2007-05-25,6.1333333333,0,0.86,24.9711,1013.98,18,732821
2007-05-26,6.0888888889,1,0.87,24.1339,1014.7,18,732822
2007-05-27,7.1722222222,0,0.99,20.4953,1013.92,18,732823
2007-05-28,2.2222222222,0,0.93,17.6939,1023.89,18,732824
2007-05-29,2.2,0,0.9,15.9068,1025.8,18,732825
2007-05-30,3.8277777778,0,0.96,10.6743,1024.88,18,732826
2007-05-31,17.2,0,0.93,10.948,1029.71,18,732827
2007-06-01,28.8611111111,0,0.84,12.3326,1019.05,18,732828
2007-06-02,27.7555555556,0,0.9,22.0409,1019.58,18,732829
2007-06-03,17.8222222222,0,0.88,25.76,1017.81,18,732830
2007-06-04,18.4944444444,0,0.89,24.0212,1012.02,18,732831
2007-06-05,14.9555555556,0,0.96,36.4021,1013.06,18,732832
2007-06-06,12.3444444444,0,0.99,25.7117,1004.39,18,732833
2007-06-07,7.8055555556,1,0.96,15.134,1008.96,18,732834
2007-06-08,11,0,0.97,26.6938,1009.04,18,732835
2007-06-09,20.4611111111,0,1,29.7045,1015.38,18,732836
2007-06-10,33.8388888889,0,0.78,15.939,1014.72,18,732837
2007-06-11,27.45,0,0.84,25.4219,1009.36,18,732838
2007-06-12,26.0333333333,0,0.83,15.8102,1015.44,18,732839
2007-06-13,23.8388888889,0,0.86,24.6491,1018.18,18,732840
2007-06-14,26.0833333333,0,0.93,17.6778,1018.66,18,732841
2007-06-15,27.2388888889,0,0.78,10.9802,1017.79,18,732842
2007-06-16,27.0388888889,0,0.88,16.8084,1018.11,18,732843
2007-06-17,27.2666666667,0,0.9,25.8888,1018.48,18,732844
2007-06-18,27.2444444444,0,0.9,18.1447,1015.87,18,732845
2007-06-19,25.05,0,0.9,17.9032,1015.99,18,732846
2007-06-20,28.9111111111,0,0.86,10.8675,1017.05,18,732847
2007-06-21,27.9666666667,0,0.93,19.964,1017.08,18,732848
2007-06-22,16.0166666667,0,0.89,23.3128,1028.85,18,732849
2007-06-23,9.8666666667,0,0.96,19.8835,1032,18,732850
2007-06-24,12.7833333333,1,0.99,22.0731,1032.2,18,732851
2007-06-25,16.1111111111,0,0.82,12.5419,1030.82,18,732852
2007-06-26,16.2277777778,0,0.98,16.744,1027.45,18,732853
2007-06-27,17.9722222222,0,0.85,24.2144,1028.03,18,732854
2007-06-28,14.9944444444,1,0.92,23.8924,1028.11,18,732855
2007-06-29,15,0,0.89,22.0087,1024.86,18,732856
2007-06-30,32.8222222222,0,0.72,29.4308,1012.28,18,732857
2007-07-01,38.7,0,0.71,32.3771,1010.85,18,732858
2007-07-02,25.65,0,0.78,32.9567,1013.74,18,732859
2007-07-03,25.1833333333,0,0.9,17.2109,1013.89,18,732860
2007-07-04,30.75,0,0.87,15.2306,1016.05,18,732861
2007-07-05,24.9,0,0.91,21.9121,1016.64,18,732862
2007-07-06,32.2888888889,0,0.9,11.8013,1015.66,18,732863
2007-07-07,33.9611111111,0,0.9,23.8119,1014.38,18,732864
2007-07-08,31.1,0,0.91,16.3093,1014.18,18,732865
2007-07-09,33.6722222222,0,0.86,26.887,1014.85,18,732866
2007-07-10,27.2222222222,0,0.8,28.5453,1016.42,18,732867
2007-07-11,28.9333333333,0,0.73,15.7941,1018.58,18,732868
2007-07-12,32.6277777778,0,0.78,10.5455,1015.99,18,732869
2007-07-13,34.9722222222,0,0.67,11.0929,1016.26,18,732870
2007-07-14,30.7166666667,0,0.68,24.7296,1014.65,18,732871
2007-07-15,29.8833333333,0,0.76,27.5632,1012.75,18,732872
2007-07-16,25.0722222222,0,0.83,38.4951,1016.82,18,732873
2007-07-17,24.8388888889,0,0.87,15.5204,1018.02,7,732874
2007-07-18,28.5555555556,0,0.87,26.5006,1016.11,7,732875
2007-07-19,22.7555555556,0,0.87,39.2035,1011.26,18,732876
2007-07-20,27.7555555556,0,0.79,21.3325,1017.34,18,732877
2007-07-21,28.9055555556,0,0.82,11.5115,1019.58,18,732878
2007-07-22,32.8722222222,0,0.73,17.549,1016.08,18,732879
2007-07-23,24.5388888889,0,0.93,22.701,1014.39,18,732880
2007-07-24,29.8055555556,0,0.88,13.363,1015.87,18,732881
2007-07-25,27.8,0,0.88,19.7386,1013.86,18,732882
2007-07-26,27.7333333333,0,0.93,15.3433,1011.02,18,732883
2007-07-27,29.9055555556,0,0.93,24.0051,1010.31,18,732884
2007-07-28,28.9444444444,0,0.91,10.9319,1011.35,18,732885
2007-07-29,31.1611111111,0,0.87,21.8638,1011.27,18,732886
2007-07-30,28.8888888889,0,0.94,10.4167,1012.6,18,732887
2007-07-31,30.9722222222,0,0.87,22.0248,1013.86,18,732888
2007-08-01,34.4055555556,0,0.81,24.7779,1019.55,18,732889
2007-08-02,22.7,1,0.85,24.2144,1026.85,18,732890
2007-08-03,-0.0944444444,1,0.95,24.2627,1039.11,18,732891
2007-08-04,-1.1833333333,1,0.91,13.7977,1039.18,18,732892
2007-08-05,-0.1388888889,1,0.93,11.0929,1040.47,18,732893
2007-08-06,4.1222222222,1,0.95,14.9086,1041.17,18,732894
2007-08-07,3.2166666667,1,0.96,13.2986,1041.07,18,732895
2007-08-08,-2.8277777778,1,0.92,8.5008,1039.57,18,732896
2007-08-09,22.5777777778,1,0.93,12.397,1038.84,18,732897
2007-08-10,37.1277777778,0,0.69,19.1429,1021.6,18,732898
2007-08-11,37.0444444444,0,0.79,23.6187,1022.54,18,732899
2007-08-12,33.75,0,0.65,21.6062,1023.49,18,732900
2007-08-13,30.9722222222,0,0.73,23.1679,1022.16,18,732901
2007-08-14,31.1111111111,0,0.81,12.7351,1020.5,18,732902
2007-08-15,27.0166666667,0,0.76,20.6402,1016.11,18,732903
2007-08-16,27.4722222222,0,0.75,20.3504,1017.2,7,732904
2007-08-17,31.0666666667,0,0.92,33.0533,1018,18,732905
2007-08-18,22.15,0,0.87,20.8495,1017.9,18,732906
2007-08-19,22.7333333333,0,0.82,20.2377,1018.92,18,732907
2007-08-20,26.1611111111,0,0.84,22.6044,1016.96,18,732908
2007-08-21,29.8833333333,0,0.92,17.1626,1012.44,18,732909
2007-08-22,31.0277777778,0,0.87,14.9086,1009.82,18,732910
2007-08-23,32.6888888889,0,0.81,13.6206,1009.4,18,732911
2007-08-24,32.2222222222,1,0.92,18.1125,1018.15,18,732912
2007-08-25,7.1722222222,0,0.96,13.0249,1018.08,18,732913
2007-08-26,7.1722222222,0,0.96,14.651,1014.23,18,732914
2007-08-27,5.05,0,0.96,17.7261,1023.7,18,732915
2007-08-28,6.1388888889,1,0.93,25.2126,1027.53,18,732916
2007-08-29,5.0166666667,1,0.88,24.9872,1030.01,18,732917
2007-08-30,-1.1333333333,1,0.96,20.1572,1034.72,18,732918
2007-08-31,18.9,1,0.92,14.0231,1038.86,18,732919
2007-09-01,22.8,0,0.87,26.7582,1023.13,18,732920
2007-09-02,22.9611111111,0,0.89,24.955,1010.18,18,732921
2007-09-03,23.9277777778,0,0.92,24.0373,1012.6,18,732922
2007-09-04,16.0388888889,0,0.93,19.7547,1023.73,18,732923
2007-09-05,18.7888888889,0,0.93,13.846,1024.73,18,732924
2007-09-06,18.6277777778,0,0.93,22.0087,1024.87,18,732925
2007-09-07,20.0222222222,0,0.88,22.7493,1024.44,18,732926
2007-09-08,20.0222222222,0,0.81,17.227,1020.2,18,732927
2007-09-09,22.3555555556,0,0.89,9.5956,1015.01,18,732928
2007-09-10,25.9944444444,0,0.93,11.27,1026.33,18,732929
2007-09-11,22.8,0,0.88,23.9568,1026.64,18,732930
2007-09-12,17.7,0,0.9,30.5256,1011.1,18,732931
2007-09-13,11.1555555556,0,0.93,22.0731,1016.38,18,732932
2007-09-14,13.8888888889,0,0.93,15.6009,1016.61,18,732933
2007-09-15,15.1611111111,0,0.93,20.0606,1015.81,18,732934
2007-09-16,19.9055555556,0,0.86,30.0265,1015.29,18,732935
2007-09-17,19.9833333333,0,0.81,33.8905,1017.32,18,732936
2007-09-18,18.9777777778,0,0.84,17.3397,1017.99,18,732937
2007-09-19,20.0888888889,0,0.95,23.6187,1007.81,18,732938
2007-09-20,16.0611111111,0,0.89,24.7296,1017.95,18,732939
2007-09-21,17.7722222222,0,0.95,13.9426,1018.68,18,732940
2007-09-22,17.7555555556,0,0.9,20.1089,1015.45,18,732941
2007-09-23,12.9555555556,0,0.92,29.0766,1013,18,732942
2007-09-24,14.8388888889,0,0.95,33.2948,1014.76,18,732943
2007-09-25,18.7722222222,0,0.89,21.6384,1011.02,18,732944
2007-09-26,17.2666666667,0,0.9,22.2341,1005.69,18,732945
2007-09-27,17.6611111111,0,0.83,15.6975,1018.08,18,732946
2007-09-28,21.1333333333,0,0.91,16.0195,1014.68,18,732947
2007-09-29,22.2388888889,0,0.89,24.0856,1008.88,18,732948
2007-09-30,19.8166666667,0,0.92,25.6473,1027.35,18,732949
2007-10-01,12.9555555556,0,0.93,17.1304,1028.68,18,732950
2007-10-02,21.0833333333,0,0.86,23.6831,1024.1,18,732951
2007-10-03,17.6277777778,0,0.89,20.286,1028.23,18,732952
2007-10-04,22.2666666667,0,0.88,11.1251,1027.46,18,732953
2007-10-05,22.2888888889,0,0.93,11.431,1023.28,18,732954
2007-10-06,23.9611111111,0,0.87,14.49,1014.7,18,732955
2007-10-07,21.9277777778,0,0.9,25.9049,1012.6,18,732956
2007-10-08,22.5555555556,0,0.91,26.0498,1017.24,18,732957
2007-10-09,18.9055555556,0,0.93,36.1606,1027.41,18,732958
2007-10-10,13.8833333333,0,0.93,20.1733,1028.34,18,732959
2007-10-11,13.2888888889,0,0.99,12.4775,1027.19,17,732960
2007-10-12,25.0222222222,0,0.96,16.9855,1021.11,17,732961
2007-10-13,22.8777777778,0,0.99,22.5239,1024.24,18,732962
2007-10-14,22.7888888889,0,0.94,12.4775,1021.51,18,732963
2007-10-15,22.2166666667,0,0.93,14.3451,1020.16,18,732964
2007-10-16,17.7777777778,0,0.84,17.3558,1022.66,18,732965
2007-10-17,19.8111111111,0,0.86,12.5902,1024.09,18,732966
2007-10-18,18.8944444444,0,0.87,11.27,1025,18,732967
2007-10-19,24.8166666667,0,0.81,23.6348,1017.23,18,732968
2007-10-20,16.2388888889,0,0.9,23.6348,1020.56,18,732969
2007-10-21,18.9333333333,0,0.89,33.1016,1022.88,17,732970
2007-10-22,21.0166666667,0,0.89,21.8477,1023.32,17,732971
2007-10-23,22.15,0,0.96,10.3523,1023.35,17,732972
2007-10-24,23.5666666667,0,0.88,37.8672,1024.45,18,732973
2007-10-25,22.8,0,0.86,17.1143,1025.59,17,732974
2007-10-26,27.8,0,0.85,22.8942,1019.06,18,732975
2007-10-27,29.8388888889,0,0.87,31.2501,1022.49,18,732976
2007-10-28,17.2222222222,0,0.83,26.5972,1023.38,17,732977
2007-10-29,23.8388888889,0,0.89,16.6474,1028.53,17,732978
2007-10-30,18.8888888889,0,0.96,10.6743,1029.66,17,732979
2007-10-31,21.1555555556,0,0.89,12.236,1028.27,17,732980
2007-11-01,9.8833333333,0,0.93,26.0659,1017.58,18,732981
2007-11-02,12.1055555556,0,0.89,28.5453,1018.38,18,732982
2007-11-03,16.3166666667,0,0.92,28.658,1022.12,18,732983
2007-11-04,15.0222222222,0,0.85,17.1143,1025.61,18,732984
2007-11-05,7.2888888889,0,0.88,22.4595,1025.45,18,732985
2007-11-06,10,0,0.93,27.7081,1020.66,18,732986
2007-11-07,11.8555555556,0,0.96,21.9443,1014.4,18,732987
2007-11-08,9.0055555556,0,0.9,14.3612,1019.7,18,732988
2007-11-09,7.8222222222,0,0.89,21.7994,1026.95,17,732989
2007-11-10,4.9333333333,1,0.86,36.0318,1024.92,24,732990
2007-11-11,3.9388888889,1,0.86,33.5041,1028.8,18,732991
2007-11-12,3.9111111111,1,0.92,13.8621,1027.96,18,732992
2007-11-13,13.7944444444,1,1,14.2324,1028.01,18,732993
2007-11-14,12.7777777778,1,0.96,12.0428,1024.18,18,732994
2007-11-15,12.2444444444,1,0.93,34.1642,1020.99,17,732995
2007-11-16,10.8888888889,0,0.95,23.1679,1026.51,17,732996
2007-11-17,7.9777777778,1,0.96,19.8352,1027.81,17,732997
2007-11-18,7.8944444444,0,0.86,34.5667,1022.21,17,732998
2007-11-19,10.2388888889,0,0.87,35.8708,1019.81,17,732999
2007-11-20,24.9777777778,0,0.92,31.5077,1027.44,18,733000
2007-11-21,23.8611111111,0,0.85,15.778,1025.82,18,733001
2007-11-22,15.1722222222,0,0.93,11.27,1024.3,18,733002
2007-11-23,16.0666666667,0,0.89,18.0803,1023.66,18,733003
2007-11-24,14.8722222222,0,0.87,26.3718,1025.65,18,733004
2007-11-25,12.7777777778,1,0.85,14.5383,1029.29,18,733005
2007-11-26,14.0277777778,1,0.88,11.2378,1029.91,18,733006
2007-11-27,17.8444444444,1,0.87,10.8353,1027.65,18,733007
2007-11-28,19.0277777778,1,0.88,8.05,1025.98,18,733008
2007-11-29,19.6833333333,1,0.92,27.0641,1022.04,18,733009
2007-11-30,24.95,1,0.93,15.1662,1035.42,18,733010
2007-12-01,0.2611111111,1,0.93,11.4954,1035.35,18,733011
2007-12-02,7.2611111111,1,0.96,17.0821,1024.95,16,733012
2007-12-03,10.9555555556,0,0.96,17.3397,1030.37,17,733013
2007-12-04,7.0444444444,1,0.96,26.3718,1030.33,18,733014
2007-12-05,8.8111111111,1,0.93,20.1411,1025.41,18,733015
2007-12-06,7.8222222222,1,0.96,11.9301,1029.59,18,733016
2007-12-07,11.0888888889,1,1,8.3076,1017.84,18,733017
2007-12-08,12.1111111111,1,0.99,12.5258,1019.23,17,733018
2007-12-09,14.7333333333,1,0.99,20.608,1033.46,17,733019
2007-12-10,-3.7944444444,1,0.93,9.6117,1033.46,17,733020
2007-12-11,-2.7111111111,1,0.88,8.05,1032.4,17,733021
2007-12-12,-2.6777777778,1,0.92,11.0446,1036.04,17,733022
2007-12-13,-2.8944444444,1,0.92,10.8997,1040.86,18,733023
2007-12-14,-3.8111111111,1,0.92,8.372,1041.65,18,733024
2007-12-15,-4.3777777778,1,0.93,10.4167,1039.69,18,733025
2007-12-16,7.7944444444,1,0.93,21.8799,1031.47,18,733026
2007-12-17,5.0944444444,1,0.93,17.3397,1030.47,17,733027
2007-12-18,6.1111111111,1,0.9,20.3343,1030.29,18,733028
2007-12-19,7.8611111111,1,0.89,27.048,1023.19,13,733029
2007-12-20,7.1055555556,1,0.96,11.2378,1024.06,17,733030
2007-12-21,7.9166666667,1,0.93,26.4201,1017.34,17,733031
2007-12-22,7.15,0,0.96,13.2986,1011.81,17,733032
2007-12-23,5.2388888889,0,1,17.4041,1021.96,17,733033
2007-12-24,10.05,0,1,47.5272,1022.14,17,733034
2007-12-25,12.6111111111,0,1,12.236,1012.19,17,733035
2007-12-26,9.0833333333,0,1,13.5079,1012.71,17,733036
2007-12-27,9.3166666667,0,1,17.2431,1010.3,17,733037
2007-12-28,7.3277777778,0,1,20.9461,1013.37,17,733038
2007-12-29,12.2666666667,0,0.96,25.4058,1019.35,17,733039
2007-12-30,7.7333333333,0,0.96,17.71,1030.35,17,733040
2007-12-31,4.0611111111,0,0.99,17.227,1031.22,17,733041
2008-01-01,20.9777777778,1,0.82,15.1823,1030.54,18,733042
2008-01-02,33.9166666667,0,0.77,17.7261,1015.48,13,733043
2008-01-03,17.2,0,0.95,20.0284,1016.38,17,733044
2008-01-04,25.0222222222,0,0.97,14.0392,1009.94,18,733045
2008-01-05,26.9777777778,0,0.93,16.9372,1013.91,18,733046
2008-01-06,29.8388888889,0,0.9,21.9121,1016.39,23,733047
2008-01-07,29.8611111111,0,0.87,15.6009,1017.84,13,733048
2008-01-08,29.95,0,0.82,14.329,1017.45,13,733049
2008-01-09,31.1333333333,1,0.9,11.1251,1021.92,13,733050
2008-01-10,6.1611111111,1,0.89,17.5812,1032.56,16,733051
2008-01-11,-4.0166666667,1,0.87,27.4022,1033.99,18,733052
2008-01-12,-0.4722222222,1,0.91,42.7938,1032.71,18,733053
2008-01-13,0.1,1,0.96,38.2375,1023.97,18,733054
2008-01-14,-0.0722222222,1,1,21.5418,1028.87,18,733055
2008-01-15,-0.7166666667,1,1,11.8657,1030.24,17,733056
2008-01-16,20.3222222222,1,1,10.948,1029.97,18,733057
2008-01-17,29.9277777778,0,0.85,12.558,1019.32,17,733058
2008-01-18,26.0166666667,0,0.93,20.4148,1017.29,18,733059
2008-01-19,30.0722222222,0,0.8,14.329,1017.62,13,733060
2008-01-20,35.0277777778,0,0.84,27.0963,1015.64,17,733061
2008-01-21,29.7222222222,0,0.91,32.9567,1020.15,18,733062
2008-01-22,18.8611111111,0,0.93,23.667,1021.6,18,733063
2008-01-23,26.1055555556,0,0.87,14.9086,1019.79,18,733064
2008-01-24,30.0444444444,0,0.9,14.2163,1014.91,18,733065
2008-01-25,25.8777777778,0,0.95,22.5883,1016.48,18,733066
2008-01-26,27.6777777778,0,0.9,15.778,1016.8,18,733067
2008-01-27,29.95,0,0.92,15.6975,1015.98,24,733068
2008-01-28,31.9166666667,0,0.84,21.8316,1015.62,19,733069
2008-01-29,25.8777777778,0,0.96,24.6008,1016.53,18,733070
2008-01-30,17.6555555556,0,0.96,14.6188,1010.69,18,733071
2008-01-31,20.7888888889,0,0.96,12.3648,1028.14,18,733072
2008-02-01,11.2055555556,0,0.9,33.6812,1028.01,18,733073
2008-02-02,7.0388888889,1,0.96,18.0642,1035.89,18,733074
2008-02-03,5.0444444444,1,0.92,11.0607,1037.47,18,733075
2008-02-04,5.9277777778,1,0.92,20.1894,1038.77,17,733076
2008-02-05,8.8388888889,1,0.93,38.3341,1037.44,18,733077
2008-02-06,7.7722222222,1,0.79,55.9314,1031.05,17,733078
2008-02-07,7.2222222222,1,0.82,34.7116,1034.25,18,733079
2008-02-08,4.95,1,0.92,15.4399,1033.34,18,733080
2008-02-09,7.7777777778,1,0.96,24.6652,1031.57,18,733081
2008-02-10,12.0833333333,0,0.92,23.6187,1024.81,18,733082
2008-02-11,9.1388888889,1,1,13.3469,1027.4,18,733083
2008-02-12,7.7333333333,0,0.93,35.3878,1033.27,18,733084
2008-02-13,7.3111111111,0,0.82,24.8584,1037.34,13,733085
2008-02-14,7.3333333333,1,0.96,14.49,1038.21,17,733086
2008-02-15,-4.1611111111,1,0.92,14.2485,1025.99,18,733087
2008-02-16,0.8777777778,1,1,13.9909,1028.92,18,733088
2008-02-17,2.6888888889,1,0.96,19.9479,1028.26,18,733089
2008-02-18,5.8833333333,0,0.83,22.8781,1020.7,18,733090
2008-02-19,8.6111111111,0,0.89,18.837,1023.73,18,733091
2008-02-20,2.3388888889,1,0.96,18.8209,1025.04,18,733092
2008-02-21,7.6388888889,1,0.87,25.5829,1019.78,18,733093
2008-02-22,8.6611111111,0,0.95,22.7171,1026.18,18,733094
2008-02-23,7.2666666667,0,0.96,16.5025,1027.36,18,733095
2008-02-24,6.2722222222,1,1,15.1823,1028.29,18,733096
2008-02-25,6.7388888889,1,0.96,13.6689,1026.25,18,733097
2008-02-26,12.3333333333,0,0.95,16.1805,1026.9,18,733098
2008-02-27,12.7777777778,0,0.99,16.2771,1022.04,18,733099
2008-02-28,8.8722222222,1,0.95,40.1373,1032.73,18,733100
2008-02-29,7.7333333333,1,0.86,26.565,1035.79,17,733101
2008-03-01,16.25,0,0.91,12.3487,1020.17,18,733102
2008-03-02,24.9777777778,0,0.93,7.7602,1018.18,18,733103
2008-03-03,22.15,0,0.93,20.1572,1015.89,18,733104
2008-03-04,25.0277777778,0,0.92,15.7941,1018.77,17,733105
2008-03-05,31.0166666667,0,0.89,19.9479,1015.87,17,733106
2008-03-06,33.8166666667,0,0.9,21.2037,1016.5,18,733107
2008-03-07,25.2888888889,0,0.65,21.4935,1017.86,17,733108
2008-03-08,20.7166666667,0,0.9,20.6724,1022.37,17,733109
